time_ms,acc_x_g,acc_y_g,acc_z_g,pitch_deg,roll_deg,gyr_x_dps,gyr_y_dps,gyr_z_dps,label,source_file
5421534,-0.872,-0.193,-0.505,61.96,-159.87,126.007,102.837,104.63,standingrotation,standingRotation_session1.xlsx
5421763,-0.879,-0.353,-0.283,66.76,-128.49,158.043,79.765,121.758,standingrotation,standingRotation_session1.xlsx
5421943,-0.754,-0.622,-0.404,47.23,-121.78,64.941,-26.596,69.237,standingrotation,standingRotation_session1.xlsx
5422217,-0.831,-0.659,-0.255,52.11,-109.69,-78.041,-30.968,-50.949,standingrotation,standingRotation_session1.xlsx
5422433,-1.014,-0.334,-0.315,73.44,-133.24,-185.974,-48.782,-115.654,standingrotation,standingRotation_session1.xlsx
5422595,-0.951,-0.35,-0.405,66.39,-139.42,-159.622,-62.393,-144.608,standingrotation,standingRotation_session1.xlsx
5422754,-0.934,-0.375,-0.365,66.06,-134.21,-126.32,-63.164,-143.776,standingrotation,standingRotation_session1.xlsx
5422917,-0.954,-0.362,-0.337,68.24,-132.88,-137.215,-96.733,-146.561,standingrotation,standingRotation_session1.xlsx
5423127,-0.974,-0.258,-0.528,65.35,-154.86,-129.303,-110.741,-152.161,standingrotation,standingRotation_session1.xlsx
5423411,-0.717,-0.153,-0.803,40.21,-170.62,-58.395,-37.59,-13.313,standingrotation,standingRotation_session1.xlsx
5423570,-0.618,-0.079,-0.713,39.85,-174.32,10.262,9.087,21.561,standingrotation,standingRotation_session1.xlsx
5423754,-0.785,-0.036,-0.66,51.36,-177.14,68.245,22.285,79.987,standingrotation,standingRotation_session1.xlsx
5423913,-0.949,-0.138,-0.521,65.7,-165.78,121.147,50.713,120.758,standingrotation,standingRotation_session1.xlsx
5424077,-0.987,-0.158,-0.432,71.37,-160.42,153.709,55.916,153.198,standingrotation,standingRotation_session1.xlsx
5424232,-0.995,-0.305,-0.336,72.53,-137.85,174.286,39.879,158.195,standingrotation,standingRotation_session1.xlsx
5424388,-1.025,-0.319,-0.507,68.36,-148.64,171.516,52.414,129.776,standingrotation,standingRotation_session1.xlsx
5424580,-0.841,-0.38,-0.369,61.53,-134.13,138.039,43.922,106.407,standingrotation,standingRotation_session1.xlsx
5424797,-0.806,-0.448,-0.496,53.38,-138.18,95.985,37.453,68.764,standingrotation,standingRotation_session1.xlsx
5425069,-0.797,-0.473,-0.514,51.61,-137.66,-12.329,-7.774,-8.69,standingrotation,standingRotation_session1.xlsx
5425245,-0.78,-0.437,-0.434,54.55,-134.79,-76.218,-26.917,-46.463,standingrotation,standingRotation_session1.xlsx
5425405,-0.865,-0.418,-0.435,59.23,-136.23,-136.2,-47.119,-79.048,standingrotation,standingRotation_session1.xlsx
5425619,-0.866,-0.327,-0.39,63.54,-140.27,-180.458,-37.605,-132.347,standingrotation,standingRotation_session1.xlsx
5425776,-0.972,-0.355,-0.411,67.32,-139.42,-188.072,-34.348,-149.605,standingrotation,standingRotation_session1.xlsx
5425937,-1.006,-0.179,-0.348,75.79,-153.14,-171.844,-3.677,-160.11,standingrotation,standingRotation_session1.xlsx
5426106,-1.07,-0.11,-0.369,75.92,-163.74,-138.847,-77.675,-129.486,standingrotation,standingRotation_session1.xlsx
5426286,-0.91,0.062,-0.564,62.2,174.07,-101.692,-55.489,-102.341,standingrotation,standingRotation_session1.xlsx
5426466,-0.679,0.022,-0.697,44.04,178.36,-68.451,-14.74,-50.385,standingrotation,standingRotation_session1.xlsx
5426766,-0.72,0.084,-0.675,47.13,173.49,49.324,10.658,43.716,standingrotation,standingRotation_session1.xlsx
5426930,-0.915,0.025,-0.521,64.58,177.37,117.432,20.561,101.128,standingrotation,standingRotation_session1.xlsx
5427119,-0.979,-0.024,-0.344,75.54,-176.07,137.703,36.369,104.698,standingrotation,standingRotation_session1.xlsx
5427350,-1.099,-0.324,-0.285,74.39,-131.21,163.422,37.209,163.818,standingrotation,standingRotation_session1.xlsx
5427661,-0.85,-0.154,-0.66,54.01,-167.88,165.436,56.488,107.697,standingrotation,standingRotation_session1.xlsx
5427837,-0.836,-0.253,-0.504,59.38,-154.19,120.857,53.558,92.567,standingrotation,standingRotation_session1.xlsx
5428211,-0.759,-0.529,-0.523,47.74,-134.63,16.449,-9.995,7.874,standingrotation,standingRotation_session1.xlsx
5428380,-0.74,-0.445,-0.496,50.16,-138.36,-56.9,-20.119,-37.086,standingrotation,standingRotation_session1.xlsx
5428546,-0.841,-0.489,-0.458,55.03,-132.91,-97.969,-51.186,-78.209,standingrotation,standingRotation_session1.xlsx
5428708,-0.869,-0.352,-0.37,63.64,-136.55,-154.335,-29.037,-126.488,standingrotation,standingRotation_session1.xlsx
5428867,-0.918,-0.268,-0.435,65.68,-148.92,-141.251,-56.015,-125.717,standingrotation,standingRotation_session1.xlsx
5429035,-0.931,-0.236,-0.434,67.02,-152.05,-140.732,-51.598,-146.034,standingrotation,standingRotation_session1.xlsx
5429195,-0.963,-0.179,-0.447,69.06,-158.73,-140.984,-54.352,-136.436,standingrotation,standingRotation_session1.xlsx
5429390,-0.839,-0.076,-0.523,60.86,-172.17,-118.408,-47.806,-118.37,standingrotation,standingRotation_session1.xlsx
5429605,-0.746,-0.015,-0.75,44.82,-179.01,-57.266,-8.385,-46.555,standingrotation,standingRotation_session1.xlsx
5429797,-0.71,-0.013,-0.737,43.58,-179.12,37.987,5.196,33.524,standingrotation,standingRotation_session1.xlsx
5429968,-0.76,-0.017,-0.631,51.67,-178.56,94.17,42.419,86.99,standingrotation,standingRotation_session1.xlsx
5430220,-0.918,-0.087,-0.517,64.66,-170.85,137.268,59.959,133.736,standingrotation,standingRotation_session1.xlsx
5430383,-1.027,-0.149,-0.413,73.97,-160.58,164.07,64.72,155.838,standingrotation,standingRotation_session1.xlsx
5430537,-0.953,-0.253,-0.417,68.36,-149.27,157.6,50.285,135.971,standingrotation,standingRotation_session1.xlsx
5430823,-0.847,-0.37,-0.426,60.13,-139.23,123.535,42.557,95.932,standingrotation,standingRotation_session1.xlsx
5431010,-0.741,-0.533,-0.484,47.82,-131.97,69.511,12.695,53.047,standingrotation,standingRotation_session1.xlsx
5431326,-0.702,-0.487,-0.471,47.76,-133.96,-70.114,-21.881,-44.25,standingrotation,standingRotation_session1.xlsx
5431523,-0.843,-0.36,-0.474,58.43,-143.33,-128.616,-57.121,-81.123,standingrotation,standingRotation_session1.xlsx
5431719,-0.99,-0.409,-0.308,69.89,-126.63,-196.663,-50.819,-127.014,standingrotation,standingRotation_session1.xlsx
5431891,-1.029,-0.211,-0.334,75.65,-148.04,-158.089,-27.344,-158.34,standingrotation,standingRotation_session1.xlsx
5432059,-1.069,-0.267,-0.336,74.49,-141.73,-138.191,-57.709,-150.558,standingrotation,standingRotation_session1.xlsx
5432240,-0.93,-0.127,-0.44,68.4,-164.42,-113.182,-38.177,-137.077,standingrotation,standingRotation_session1.xlsx
5432418,-0.756,-0.007,-0.684,48.69,-179.47,-103.065,-45.601,-69.763,standingrotation,standingRotation_session1.xlsx
5432645,-0.765,-0.136,-0.799,42.94,-171.6,-3.387,-7.767,3.502,standingrotation,standingRotation_session1.xlsx
5432863,-0.712,0.049,-0.681,46.57,176.23,75.813,21.034,75.661,standingrotation,standingRotation_session1.xlsx
5433029,-0.914,-0.068,-0.499,65.47,-172.58,134.483,60.013,113.106,standingrotation,standingRotation_session1.xlsx
5433269,-1.0,-0.172,-0.388,74.32,-156.61,155.807,66.376,150.085,standingrotation,standingRotation_session1.xlsx
5433434,-1.073,-0.249,-0.359,74.17,-145.58,153.214,70.74,156.303,standingrotation,standingRotation_session1.xlsx
5433598,-0.98,-0.311,-0.352,70.75,-138.7,162.132,42.015,163.071,standingrotation,standingRotation_session1.xlsx
5433865,-0.838,-0.406,-0.421,58.73,-136.08,120.27,35.965,95.825,standingrotation,standingRotation_session1.xlsx
5434098,-0.749,-0.442,-0.599,47.04,-144.51,15.724,2.327,4.761,standingrotation,standingRotation_session1.xlsx
5434353,-0.744,-0.409,-0.583,48.11,-145.94,-66.612,-25.375,-53.986,standingrotation,standingRotation_session1.xlsx
5434533,-0.859,-0.33,-0.472,60.08,-145.6,-125.809,-37.392,-92.552,standingrotation,standingRotation_session1.xlsx
5434716,-0.895,-0.315,-0.414,64.31,-143.09,-148.59,-37.247,-131.287,standingrotation,standingRotation_session1.xlsx
5434880,-0.997,-0.279,-0.321,73.85,-139.16,-169.456,-49.316,-164.68,standingrotation,standingRotation_session1.xlsx
5435042,-1.023,-0.185,-0.389,74.33,-154.99,-155.701,-65.491,-162.834,standingrotation,standingRotation_session1.xlsx
5435228,-0.906,-0.098,-0.479,65.81,-168.84,-145.073,-59.959,-131.226,standingrotation,standingRotation_session1.xlsx
5435407,-0.785,0.007,-0.7,49.33,179.5,-79.91,-22.949,-72.662,standingrotation,standingRotation_session1.xlsx
5435567,-0.682,-0.009,-0.737,42.15,-179.36,-34.576,-7.423,-29.564,standingrotation,standingRotation_session1.xlsx
5435729,-0.694,-0.075,-0.775,40.76,-175.17,-10.231,-5.219,11.276,standingrotation,standingRotation_session1.xlsx
5435895,-0.736,0.011,-0.735,45.06,179.23,63.545,15.892,54.977,standingrotation,standingRotation_session1.xlsx
5436058,-0.857,0.096,-0.623,56.58,171.83,112.495,23.773,107.59,standingrotation,standingRotation_session1.xlsx
5436211,-1.017,-0.1,-0.473,72.25,-168.52,131.714,32.761,124.535,standingrotation,standingRotation_session1.xlsx
5436437,-0.946,-0.14,-0.437,69.1,-162.75,165.054,29.373,123.871,standingrotation,standingRotation_session1.xlsx
5436593,-0.97,-0.161,-0.357,73.19,-156.08,156.624,49.187,133.118,standingrotation,standingRotation_session1.xlsx
5436762,-0.905,-0.389,-0.32,65.53,-129.15,146.904,25.841,117.188,standingrotation,standingRotation_session1.xlsx
5436985,-0.809,-0.359,-0.516,55.21,-145.88,122.208,11.978,72.762,standingrotation,standingRotation_session1.xlsx
5437139,-0.842,-0.436,-0.496,55.51,-138.94,84.633,19.714,44.167,standingrotation,standingRotation_session1.xlsx
5437422,-0.767,-0.434,-0.501,51.71,-139.42,-40.718,-3.96,-13.229,standingrotation,standingRotation_session1.xlsx
5437688,-0.804,-0.414,-0.466,55.33,-138.69,-97.931,-7.996,-77.69,standingrotation,standingRotation_session1.xlsx
5437858,-0.887,-0.408,-0.429,60.78,-136.53,-110.802,-25.665,-115.051,standingrotation,standingRotation_session1.xlsx
5438015,-0.921,-0.34,-0.413,64.87,-140.86,-153.069,-48.622,-147.087,standingrotation,standingRotation_session1.xlsx
5438188,-0.952,-0.143,-0.447,68.92,-162.83,-156.197,-64.636,-148.964,standingrotation,standingRotation_session1.xlsx
5438347,-0.888,-0.133,-0.502,63.61,-165.72,-151.764,-40.26,-134.75,standingrotation,standingRotation_session1.xlsx
5438509,-0.878,-0.154,-0.581,59.18,-166.02,-84.785,-41.428,-101.204,standingrotation,standingRotation_session1.xlsx
5438683,-0.821,-0.023,-0.58,57.26,-177.84,-89.119,-62.05,-86.334,standingrotation,standingRotation_session1.xlsx
5438843,-0.699,0.005,-0.755,42.1,179.69,-33.531,-5.798,-24.719,standingrotation,standingRotation_session1.xlsx
5439002,-0.747,-0.117,-0.722,45.98,-171.74,-0.923,3.242,17.746,standingrotation,standingRotation_session1.xlsx
5439162,-0.739,0.132,-0.688,47.18,170.08,66.505,24.849,75.089,standingrotation,standingRotation_session1.xlsx
5439329,-0.95,-0.095,-0.48,67.83,-169.25,171.417,27.443,134.521,standingrotation,standingRotation_session1.xlsx
5439487,-1.02,-0.079,-0.348,76.96,-167.51,204.201,69.069,139.977,standingrotation,standingRotation_session1.xlsx
5439646,-1.059,-0.22,-0.345,75.15,-147.8,178.375,65.735,159.576,standingrotation,standingRotation_session1.xlsx
5439850,-0.906,-0.338,-0.369,65.7,-137.65,126.511,61.714,114.868,standingrotation,standingRotation_session1.xlsx
5440011,-0.846,-0.43,-0.359,60.26,-129.59,125.61,37.003,96.222,standingrotation,standingRotation_session1.xlsx
5440454,-0.76,-0.554,-0.569,45.68,-135.88,-50.911,-17.151,-19.524,standingrotation,standingRotation_session1.xlsx
5440664,-0.781,-0.39,-0.476,54.59,-141.04,-111.16,-30.769,-73.021,standingrotation,standingRotation_session1.xlsx
5440833,-0.749,-0.321,-0.546,51.89,-150.51,-137.466,-19.943,-111.359,standingrotation,standingRotation_session1.xlsx
5440995,-0.801,-0.296,-0.464,58.54,-148.09,-110.954,-22.903,-159.195,standingrotation,standingRotation_session1.xlsx
5441157,-0.898,-0.195,-0.582,59.71,-162.41,-157.921,-59.006,-154.198,standingrotation,standingRotation_session1.xlsx
5441320,-0.858,-0.185,-0.674,53.47,-165.85,-123.436,-45.357,-154.015,standingrotation,standingRotation_session1.xlsx
5441479,-0.871,-0.211,-0.669,54.19,-163.8,-91.675,-87.395,-124.184,standingrotation,standingRotation_session1.xlsx
5441641,-0.77,0.127,-0.668,49.79,170.15,-59.677,-104.141,-39.879,standingrotation,standingRotation_session1.xlsx
5441803,-0.721,-0.039,-0.717,45.19,-177.21,-17.586,3.632,-11.322,standingrotation,standingRotation_session1.xlsx
5442016,-0.747,-0.037,-0.631,50.94,-176.86,48.248,13.832,36.102,standingrotation,standingRotation_session1.xlsx
5442168,-0.876,-0.001,-0.56,60.86,-179.86,105.171,25.703,89.943,standingrotation,standingRotation_session1.xlsx
5442371,-0.961,-0.178,-0.422,69.97,-157.67,133.476,39.001,121.223,standingrotation,standingRotation_session1.xlsx
5442600,-0.982,-0.258,-0.376,71.37,-145.95,152.908,36.003,118.599,standingrotation,standingRotation_session1.xlsx
5442757,-0.9,-0.341,-0.402,64.2,-139.92,147.728,35.614,103.409,standingrotation,standingRotation_session1.xlsx
5443087,-0.778,-0.43,-0.527,51.45,-141.29,90.637,32.181,62.538,standingrotation,standingRotation_session1.xlsx
5443251,-0.71,-0.444,-0.569,46.08,-142.75,11.597,5.943,7.66,standingrotation,standingRotation_session1.xlsx
5443423,-0.736,-0.387,-0.577,48.49,-147.13,-46.57,-11.162,-23.285,standingrotation,standingRotation_session1.xlsx
5443587,-0.755,-0.37,-0.574,49.93,-148.21,-85.213,-22.171,-50.995,standingrotation,standingRotation_session1.xlsx
5443749,-0.778,-0.223,-0.51,56.92,-157.17,-106.071,-18.433,-60.776,standingrotation,standingRotation_session1.xlsx
5443952,-0.952,-0.207,-0.536,64.42,-159.75,-137.001,-31.006,-82.352,standingrotation,standingRotation_session1.xlsx
5444116,-0.942,-0.221,-0.6,61.01,-160.91,-144.936,-3.372,-113.266,standingrotation,standingRotation_session1.xlsx
5444354,-0.94,-0.035,-0.442,69.42,-175.6,-127.93,-5.005,-111.687,standingrotation,standingRotation_session1.xlsx
5444560,-0.72,-0.031,-0.593,51.65,-177.24,-41.145,-25.398,-63.622,standingrotation,standingRotation_session1.xlsx
5444718,-0.902,-0.125,-0.628,58.47,-169.51,-100.662,-11.238,-55.573,standingrotation,standingRotation_session1.xlsx
5444968,-0.645,0.231,-0.654,43.04,161.88,-77.515,-9.682,-40.535,standingrotation,standingRotation_session1.xlsx
5445131,-0.763,0.189,-0.713,46.8,166.5,37.102,-6.477,35.477,standingrotation,standingRotation_session1.xlsx
5445296,-0.895,0.224,-0.531,61.45,158.0,129.036,-7.088,102.585,standingrotation,standingRotation_session1.xlsx
5445449,-1.052,0.092,-0.343,77.04,165.26,192.116,7.309,139.229,standingrotation,standingRotation_session1.xlsx
5445614,-1.131,-0.167,-0.259,78.78,-147.4,216.919,24.445,166.145,standingrotation,standingRotation_session1.xlsx
5445774,-0.974,-0.381,-0.44,65.95,-139.37,167.679,56.885,140.862,standingrotation,standingRotation_session1.xlsx
5445944,-0.779,-0.282,-0.558,53.64,-154.26,123.268,26.237,105.904,standingrotation,standingRotation_session1.xlsx
5446126,-0.695,-0.438,-0.585,44.85,-144.07,68.504,5.417,53.535,standingrotation,standingRotation_session1.xlsx
5446420,-0.735,-0.359,-0.566,49.49,-148.59,-74.516,-33.905,-53.253,standingrotation,standingRotation_session1.xlsx
5446592,-0.929,-0.301,-0.48,63.79,-148.61,-142.128,-36.858,-92.453,standingrotation,standingRotation_session1.xlsx
5446814,-0.998,-0.233,-0.423,71.77,-151.67,-179.115,-14.275,-125.999,standingrotation,standingRotation_session1.xlsx
5446973,-0.948,-0.06,-0.461,68.84,-172.9,-159.348,-15.434,-136.917,standingrotation,standingRotation_session1.xlsx
5447135,-0.887,0.029,-0.575,60.65,177.28,-133.24,-0.153,-121.269,standingrotation,standingRotation_session1.xlsx
5447310,-0.805,0.181,-0.635,52.72,165.19,-61.913,-16.113,-82.26,standingrotation,standingRotation_session1.xlsx
5447484,-0.632,0.084,-0.791,36.76,174.76,-18.73,2.243,-14.297,standingrotation,standingRotation_session1.xlsx
5447650,-0.667,0.044,-0.705,42.95,176.75,16.014,17.998,12.581,standingrotation,standingRotation_session1.xlsx
5447808,-0.737,0.177,-0.676,47.4,166.52,64.377,0.359,74.585,standingrotation,standingRotation_session1.xlsx
5447960,-0.847,0.081,-0.563,59.14,172.3,102.127,18.41,108.78,standingrotation,standingRotation_session1.xlsx
5448126,-0.965,-0.113,-0.564,64.98,-169.3,142.242,15.8,138.603,standingrotation,standingRotation_session1.xlsx
5448342,-0.803,-0.12,-0.505,59.82,-167.24,158.18,41.29,160.66,standingrotation,standingRotation_session1.xlsx
5448508,-0.899,-0.305,-0.388,65.71,-142.15,145.691,26.093,172.89,standingrotation,standingRotation_session1.xlsx
5448677,-0.772,-0.458,-0.77,41.47,-151.55,112.885,20.02,109.772,standingrotation,standingRotation_session1.xlsx
5448854,-0.612,-0.407,-0.64,39.08,-148.84,-19.302,4.364,2.655,standingrotation,standingRotation_session1.xlsx
5449053,-0.957,-0.111,-0.537,65.62,-168.89,-120.659,-250.0,-136.78,standingrotation,standingRotation_session1.xlsx
5449213,-0.844,-0.335,-0.571,55.24,-150.68,-70.93,-31.754,-70.137,standingrotation,standingRotation_session1.xlsx
5449374,-1.096,-0.24,-0.194,78.81,-128.88,-171.814,-46.043,-62.614,standingrotation,standingRotation_session1.xlsx
5449558,-1.03,-0.208,-0.31,76.43,-146.37,-185.417,-2.769,-71.358,standingrotation,standingRotation_session1.xlsx
5449718,-0.993,-0.167,-0.105,82.25,-122.03,-195.641,-19.852,-87.502,standingrotation,standingRotation_session1.xlsx
5449879,-0.911,-0.047,-0.283,75.77,-170.71,-171.356,-37.811,-94.414,standingrotation,standingRotation_session1.xlsx
5450063,-1.033,0.142,-0.611,66.84,167.73,-165.085,-8.316,-20.302,standingrotation,standingRotation_session1.xlsx
5450230,-0.921,0.099,-0.498,65.61,169.2,-34.973,-19.119,-16.418,standingrotation,standingRotation_session1.xlsx
5450415,-0.933,0.047,-0.463,68.06,174.41,59.441,-22.408,37.399,standingrotation,standingRotation_session1.xlsx
5450577,-1.119,-0.077,-0.221,81.45,-161.07,157.372,0.534,43.961,standingrotation,standingRotation_session1.xlsx
5450737,-0.988,-0.129,-0.154,81.91,-140.17,180.481,19.394,52.025,standingrotation,standingRotation_session1.xlsx
5450912,-1.049,-0.168,-0.098,82.93,-120.19,198.547,16.083,58.64,standingrotation,standingRotation_session1.xlsx
5451129,-1.112,-0.299,0.034,79.01,-83.69,163.048,40.947,89.943,standingrotation,standingRotation_session1.xlsx
5451332,-0.876,-0.405,-0.184,66.86,-113.93,171.738,5.844,59.235,standingrotation,standingRotation_session1.xlsx
5451507,-0.821,-0.473,-0.453,54.73,-133.68,54.985,-14.145,6.905,standingrotation,standingRotation_session1.xlsx
5451661,-0.981,-0.341,-0.301,71.38,-131.32,-95.871,-3.349,-0.748,standingrotation,standingRotation_session1.xlsx
5451835,-0.957,-0.261,-0.09,77.66,-108.88,-137.741,-15.968,-49.538,standingrotation,standingRotation_session1.xlsx
5452025,-1.032,-0.173,-0.179,80.95,-136.06,-180.573,-25.909,-56.404,standingrotation,standingRotation_session1.xlsx
5452193,-1.029,-0.25,-0.125,79.84,-116.34,-189.362,-9.918,-56.763,standingrotation,standingRotation_session1.xlsx
5452350,-0.958,-0.216,-0.094,79.51,-113.32,-203.636,8.781,-70.007,standingrotation,standingRotation_session1.xlsx
5452512,-1.009,-0.063,-0.158,83.81,-158.39,-136.703,-28.458,-67.993,standingrotation,standingRotation_session1.xlsx
5452741,-0.936,-0.069,-0.182,80.82,-159.2,-96.497,-28.069,-49.812,standingrotation,standingRotation_session1.xlsx
5452934,-0.947,0.084,-0.321,74.81,165.64,-46.288,-11.612,3.372,standingrotation,standingRotation_session1.xlsx
5453105,-1.022,-0.135,-0.287,78.43,-155.0,134.354,17.174,7.439,standingrotation,standingRotation_session1.xlsx
5453269,-0.863,-0.105,-0.25,75.29,-157.42,184.288,30.426,21.126,standingrotation,standingRotation_session1.xlsx
5453450,-0.811,-0.141,0.031,81.27,-77.6,144.295,-119.629,15.61,standingrotation,standingRotation_session1.xlsx
5453714,-0.816,-0.273,0.121,72.44,-66.3,59.296,-24.956,41.954,standingrotation,standingRotation_session1.xlsx
5453869,-1.056,-0.076,0.218,81.59,-19.04,-11.093,36.285,134.88,standingrotation,standingRotation_session1.xlsx
5454075,-1.031,0.477,0.387,67.96,51.38,-49.652,-9.3,27.321,standingrotation,standingRotation_session1.xlsx
5454272,-0.836,0.623,0.396,51.53,58.81,24.788,34.157,44.029,standingrotation,standingRotation_session1.xlsx
5454454,-0.85,0.544,0.322,56.92,60.31,6.271,-4.608,15.93,standingrotation,standingRotation_session1.xlsx
5454679,-0.837,0.533,0.272,57.71,63.94,-9.972,-1.183,4.684,standingrotation,standingRotation_session1.xlsx
5454833,-0.784,0.582,0.262,53.12,66.87,-20.348,3.632,30.846,standingrotation,standingRotation_session1.xlsx
5454995,-0.783,0.615,0.373,49.61,60.03,-30.365,-5.157,17.097,standingrotation,standingRotation_session1.xlsx
5455293,-0.487,0.546,0.55,31.8,44.78,87.952,38.719,-2.075,standingrotation,standingRotation_session1.xlsx
5455458,-0.723,0.599,0.426,46.07,55.58,34.538,18.227,-44.708,standingrotation,standingRotation_session1.xlsx
5455611,-0.915,0.519,0.164,63.73,73.17,69.984,6.065,-50.453,standingrotation,standingRotation_session1.xlsx
5455765,-1.005,0.251,0.114,79.95,65.8,50.667,-69.077,-136.307,standingrotation,standingRotation_session1.xlsx
5456014,-0.84,0.789,-0.413,44.8,115.08,221.901,249.992,249.992,standingrotation,standingRotation_session1.xlsx
5456177,-0.741,0.636,-0.08,50.25,96.6,-58.006,32.28,-38.269,standingrotation,standingRotation_session1.xlsx
5456329,-0.959,0.545,0.016,65.78,88.41,4.135,-5.73,-181.801,standingrotation,standingRotation_session1.xlsx
5456488,-1.045,0.557,0.145,68.82,76.16,65.498,-16.518,-92.018,standingrotation,standingRotation_session1.xlsx
